Date,Type,Category,Account,Description,Amount
,Income,Other,cash,adj,150.0
,Expense,Other,HDFC,ccbill,14789.0
,Income,Other,HDFC,cb,46.0
,Expense,Other,HDFC,milk,70.0
,Expense,mavayya garu,SBIcc,permit,350.0
,Income,joseph,mutth,kampa,650.0
,Income,nagesh,lanka,dhukku,500.0
,Expense,nagesh,cash,dhukku,500.0
,Expense,Other,HDFC,tiffin,110.0
,Expense,Other,HDFC,transfer,3000.0
,Income,Other,union,div,4.0
,Expense,Other,HDFC,kirana,220.0
,Expense,Other,HDFC,drink,50.0
,Income,Other,LICICI,commission,697.0
,Income,joseph,mutth,kampa,800.0
,Expense,joseph,cash,kampa,1500.0
,Expense,Other,HDFC,tiffin,60.0
,Expense,Other,HDFC,wire,169.0
,Expense,Other,HDFC,vegetables,40.0
,Expense,Other,HDFC,food,230.0
,Expense,Other,HDFC,milk,170.0
,Income,Other,HDFC,cb,12.0
,Expense,Other,nCChdfc,gas,844.0
,Expense,Other,nCChdfc,petrol,500.0
,Expense,Other,SBIcc,sweets,860.0
,Expense,Other,SBIcc,chicken,330.0
,Expense,Other,cash,siddanthi,1000.0
,Expense,Other,cash,ghee,800.0
,Income,Other,cash,mango,1500.0
,Income,joseph,mutth,kampa,1200.0
,Expense,joseph,cash,kampa,1200.0
,Expense,Other,HDFC,tiffin,60.0
,Expense,Other,HDFC,chairs,100.0
,Expense,Other,HDFC,vegetables,25.0
,Expense,Other,nCChdfc,petrol,541.0
,Expense,Other,cash,misc,500.0
,Income,Other,FAxisCC,bill,2745.0
,Expense,Other,ICICIcc,net,664.0
,Expense,ksn,SBIcc,prawns,800.0
,Expense,Other,SBIcc,fish,1300.0
,Expense,Other,SBIcc,aditya,1000.0
,Expense,Other,SBIcc,victory bazaar,322.0
,Expense,Other,SBIcc,medicines,930.0
,Expense,Other,HDFC,wagonr,2800.0
,Expense,Other,HDFC,milk,110.0
,Expense,Other,nCChdfc,gas,845.0
,Expense,nagesh,nCChdfc,sundirect,285.0
,Expense,Other,HDFC,train,842.0
,Expense,Other,iAxis,current bill,3380.0
,Expense,Other,iAxis,current bill,210.0
,Expense,Other,iAxis,recharge,350.0
,Income,Other,iAxis,bill,58662.0
,Expense,Other,cash,thowdu,500.0
,Expense,Other,cash,katthi,200.0
,Expense,Other,cash,misc,100.0
,Expense,Other,cash,transfer,700.0
,Expense,Other,HDFC,milk,170.0
,Expense,Other,ICICIcc,leo,455.0
,Expense,eshwari,ICICIcc,iqoo,130.0
,Expense,Other,iAxis,vegetables,250.0
,Income,Other,HDFC,received,2000.0
,Expense,Other,HDFC,train,546.0
,Income,Other,CChdfc,bill,4562.0
,Income,Other,Jloan,bill,7928.0
,Expense,Other,nCChdfc,petrol,401.0
,Expense,Other,HDFC,kirana,390.0
,Expense,Other,cash,puttaparthi,2000.0
,Income,akka,HDFC,received,2500.0
,Expense,Other,cash,panchayti,500.0
,Expense,Other,HDFC,milk,100.0
,Expense,Other,SBIcc,more,145.0
,Income,eshwari,HDFC,received,2000.0
,Expense,Other,HDFC,transfer,3500.0
,Expense,Other,HDFC,milk,150.0
,Expense,Other,HDFC,xerox,30.0
,Expense,Other,HDFC,ccbill,4228.0
,Expense,Other,HDFC,ccbill,7597.0
,Income,Other,HDFC,cb,24.0
,Expense,Other,ICICIcc,clothes,99.0
,Income,Other,CChdfc,cb,618.0
,Expense,Other,iAxis,stationary,140.0
,Expense,Other,iAxis,xerox,260.0
,Income,Other,HDFC,misc,250.0
,Income,Other,cash,received,500.0
,Expense,Other,HDFC,milk,50.0
,Expense,Other,nCChdfc,petrol,420.0
,Expense,nagesh,iAxis,xl rim,1300.0
,Expense,Other,HDFC,misc,40.0
,Expense,Other,SBIcc,recharge,69.0
,Expense,Other,HDFC,milk,35.0
,Expense,Other,Abank,ccbill,4543.0
,Expense,Other,union,ccbill,3385.0
,Expense,Other,SBIcc,limit,22000.0
,Income,Other,ICICIcc,bill,5437.0
,Expense,Other,SBIcc,medicines,1143.0
,Expense,Other,HDFC,ration,180.0
,Expense,Other,HDFC,milk,30.0
,Expense,Other,HDFC,jathara,660.0
,Expense,Other,HDFC,milk,105.0
,Expense,Other,cash,jathara,100.0
,Expense,mavayya garu,SBIcc,permit,300.0
,Expense,Other,SBIcc,permit,400.0
,Expense,Other,SBIcc,current bill,82.0
,Expense,Other,SBIcc,current bill,377.0
,Expense,subramanyam,cash,utaru,4200.0
,Income,Other,HDFC,utaru,14537.0
,Income,Other,HDFC,utaru,6525.0
,Income,Other,HDFC,utaru,10700.0
,Expense,Other,cash,ammaji,800.0
,Income,Other,HDFC,ammaji,1025.0
,Income,ramarao,HDFC,tractor,800.0
,Expense,Other,cash,marriage,500.0
,Expense,Other,cash,thowdu,400.0
,Income,Other,HDFC,cb,6.0
,Expense,Other,HDFC,barakam,270.0
,Expense,Other,nCChdfc,petrol,1000.0
,Expense,Other,nCChdfc,tatasky,200.0
,Expense,Other,cash,beta,200.0
,Expense,Other,HDFC,sand,16500.0
,Expense,Other,ICICIcc,amazon,1536.0
,Expense,Other,SBIcc,recharge,139.0
,Expense,Other,HDFC,transfer,10000.0
,Expense,Other,cash,misc,1400.0
,Expense,Other,cash,chicken,700.0
,Expense,Other,SBIcc,permit,400.0
,Expense,Other,HDFC,green mat,2105.0
,Expense,Other,nCChdfc,petrol,410.0
,Income,Other,LICICI,commission,697.0
,Expense,Other,HDFC,milk,140.0
,Expense,Other,HDFC,bike wash,100.0
,Expense,Other,SBIcc,kirana,1758.0
,Expense,Other,SBIcc,vegetables,120.0
,Expense,Other,cash,coconut,1000.0
,Expense,sai bava,FAxisCC,train,1650.0
,Expense,Other,SBIcc,pav bhaji,160.0
,Expense,Other,HDFC,ccbill,8919.0
,Expense,Other,HDFC,kankara,41000.0
,Expense,Other,HDFC,green mat,70.0
,Expense,Other,cash,green mat,300.0
,Expense,Other,nCChdfc,petrol,427.0
,Expense,Other,RBLcc,limit,37000.0
,Income,Other,HDFC,cb,39.0
,Expense,Other,HDFC,milk,70.0
,Income,Other,union,int,142.0
,Expense,Other,HDFC,tiffin,35.0
,Expense,Other,cash,sudha,600.0
,Expense,Other,CChdfc,amazon,411.0
,Expense,Other,SBIcc,dtdc,900.0
,Expense,Other,SBIcc,vegetables,170.0
,Expense,Other,SBIcc,fish,1000.0
,Income,Other,HDFC,utaru,12125.0
,Expense,Other,HDFC,tiffin,140.0
,Expense,Other,HDFC,thadu,90.0
,Expense,Other,HDFC,milk,140.0
,Expense,Other,cash,sudha,2000.0
,Expense,Other,nCChdfc,bigbasket,1427.0
,Expense,Other,nCChdfc,petrol,500.0
,Income,Other,iAxis,bill,5700.0
,Expense,Other,cash,misc,500.0
,Expense,Other,Navi,navi loan,460000.0
,Expense,Other,HDFC,iron,89500.0
,Expense,Other,cash,iron,100.0
,Expense,Other,iAxis,current bill,187.0
,Expense,Other,iAxis,current bill,4308.0
,Expense,Other,SBIcc,snacks,140.0
,Income,Other,Navi,limit,460000.0
,Expense,Other,HDFC,tiffin,20.0
,Expense,Other,cash,watering,300.0
,Expense,Other,cash,kpp,300.0
,Expense,Other,HDFC,banana,100.0
,Expense,Other,HDFC,milk,155.0
,Expense,Other,nCChdfc,petrol,370.0
,Expense,Other,HDFC,charges,236.0
,Expense,eshwari,ICICIcc,iqoo,65.0
,Income,Other,CChdfc,bill,339.0
,Income,Other,Jloan,bill,7928.0
,Expense,Other,iAxis,myntra,1575.0
,Expense,Other,HDFC,transfer,90000.0
,Expense,Other,SBIcc,more,408.0
,Income,Other,HDFC,int,337.0
,Expense,ksn,HDFC,train,427.0
,Expense,Other,HDFC,ccbill,10096.0
,Expense,Other,HDFC,ccbill,5437.0
,Income,eshwari,HDFC,received,3500.0
,Expense,Other,HDFC,surveyor,3000.0
,Expense,Other,HDFC,milk,105.0
,Income,Other,HDFC,cb,14.0
,Expense,Other,cash,punadhulu,1000.0
,Expense,Other,cash,jaya aunty,1000.0
,Expense,Other,HDFC,cement,31000.0
,Expense,ramarao,HDFC,utaru,300.0
,Expense,Other,HDFC,dhukku,1800.0
,Expense,Other,HDFC,dhukku,1800.0
,Expense,Other,HDFC,dhukku,900.0
,Expense,Other,cash,dhukku,300.0
,Expense,Other,cash,dhukku,300.0
,Expense,Other,HDFC,sudha,500.0
,Expense,Other,HDFC,bore,2600.0
,Expense,Other,cash,punadhulu,2500.0
,Expense,Other,nCChdfc,petrol,600.0
,Income,Other,iAxis,refund,267.0
,Expense,Other,cash,cement,600.0
,Expense,rajababu,cash,footing,600.0
,Expense,jattu,cash,footing,500.0
,Expense,ayyappa,HDFC,footing,30000.0
,Expense,Other,HDFC,chicken,1000.0
,Expense,Other,nCChdfc,medicines,38.0
,Expense,Other,HDFC,charges,13.0
,Expense,Other,cash,lunch,300.0
,Expense,rajababu,cash,green mat,300.0
,Expense,Other,cash,transfer,500.0
,Expense,Other,HDFC,tea,40.0
,Expense,Other,HDFC,thowdu,600.0
,Expense,Other,cash,aadya bday,1000.0
,Expense,ayyappa,HDFC,beams,5000.0
,Expense,Other,HDFC,milk,100.0
,Expense,Other,HDFC,fastag,100.0
,Expense,Other,nCChdfc,petrol,400.0
,Income,Other,LICICI,commission,8765.0
,Expense,Other,cash,gothulu,700.0
,Expense,Other,HDFC,transfer,200.0
,Income,balaji mavayya,HDFC,received,40000.0
,Expense,nagesh,nCChdfc,sundirect,295.0
,Expense,Other,SBIcc,current bill,306.0
,Expense,Other,SBIcc,current bill,79.0
,Expense,Other,SBIcc,tiffin,100.0
,Expense,Other,SBIcc,food,1040.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,nCChdfc,petrol,500.0
,Expense,Other,nCChdfc,paints,10300.0
,Expense,Other,SBIcc,recharge,107.0
,Expense,Other,HDFC,brush,25.0
,Expense,Other,HDFC,thowdu,1210.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,nCChdfc,petrol,420.0
,Expense,Other,HDFC,ccbill,11042.0
,Income,Other,HDFC,cb,6.0
,Expense,mavayya garu,SBIcc,permit,300.0
,Income,mavayya garu,HDFC,received,500.0
,Expense,Other,Ricici,bigbasket,1695.0
,Expense,Other,SBIcc,recharge,201.0
,Expense,Other,HDFC,paints,7000.0
,Expense,ayyappa,HDFC,basement,20000.0
,Expense,Other,nCChdfc,gas,845.0
,Expense,Other,HDFC,pipe,2200.0
,Expense,Other,SBIcc,paints,50.0
,Expense,Other,FAxisCC,medicines,1634.0
,Expense,Other,cash,cleaning,700.0
,Expense,Other,cash,stove,1800.0
,Expense,Other,HDFC,stove,540.0
,Expense,Other,HDFC,kirana,20188.0
,Expense,Other,HDFC,motor,230.0
,Expense,Other,HDFC,milk,100.0
,Expense,Other,FAxisCC,chetak,122235.0
,Expense,Other,SBIcc,pooja,190.0
,Expense,Other,SBIcc,medicines,72.0
,Income,nagesh,lanka,watering,250.0
,Income,Other,FAxisCC,bill,1566.0
,Expense,Other,HDFC,milk,170.0
,Expense,Other,SBIcc,idly,40.0
,Income,Other,iAxis,bill,5978.0
,Expense,Other,HDFC,disposals,100.0
,Expense,Other,HDFC,panthulu,2000.0
,Expense,Other,cash,panthulu,500.0
,Expense,Other,HDFC,cook,4000.0
,Expense,Other,cash,cook,2700.0
,Expense,Other,HDFC,perugu,1200.0
,Expense,Other,HDFC,kirana,1461.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,nCChdfc,fish,7000.0
,Expense,Other,nCChdfc,mutton,28500.0
,Expense,Other,cash,misc,700.0
,Expense,Other,cash,clothes,7000.0
,Expense,Other,HDFC,recharge,800.0
,Expense,Other,HDFC,chetak,2000.0
,Expense,mavayya garu,iAxis,permit,300.0
,Expense,Other,iAxis,chetak,12987.0
,Expense,Other,iAxis,current bill,217.0
,Expense,Other,iAxis,current bill,222.0
,Income,Other,HDFC,cb,100.0
,Expense,Other,HDFC,milk,140.0
,Expense,Other,iAxis,sweets,650.0
,Expense,Other,HDFC,mcb,170.0
,Expense,Other,cash,electrician,100.0
,Expense,Other,cash,blade cutting,400.0
,Expense,Other,HDFC,beta,400.0
,Expense,Other,HDFC,matti,15000.0
,Expense,Other,nCChdfc,petrol,702.0
,Income,Other,ICICIcc,bill,5744.0
,Expense,akka,iAxis,recharge,3599.0
,Expense,Other,HDFC,tent,2500.0
,Expense,Other,HDFC,milk,90.0
,Expense,Other,iAxis,fish,1080.0
,Expense,Other,nCChdfc,petrol,500.0
,Income,Other,Jloan,bill,7927.0
,Income,Other,Navi,bill,16711.0
,Income,nagesh,shop,matti,250.0
,Expense,Other,HDFC,ccbill,3513.0
,Expense,Other,HDFC,ccbill,10149.0
,Expense,Other,HDFC,ccbill,5744.0
,Expense,Other,HDFC,transfer,800.0
,Expense,ksn,HDFC,train,842.0
,Expense,akka,HDFC,adhaar,100.0
,Expense,Other,HDFC,milk,140.0
,Income,Other,HDFC,cb,27.0
,Expense,Other,iAxis,kirana,285.0
,Expense,Other,HDFC,charges,299.0
,Income,Other,HDFC,int,258.0
,Expense,nagesh,cash,matti,500.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,HDFC,beta,100.0
,Expense,Other,HDFC,misc,100.0
,Expense,Other,ICICIcc,wire,1378.0
,Expense,Other,cash,milk,200.0
,Expense,srinu,cash,matti,300.0
,Income,Other,cash,received,1700.0
,Expense,Other,cash,misc,250.0
,Expense,ammaji,HDFC,lic,1210.0
,Expense,nagesh,cash,gilaka,500.0
,Expense,srinu,cash,gilaka,600.0
,Expense,Other,HDFC,transfer,3000.0
,Expense,Other,ICICIcc,amazon,5500.0
,Expense,Other,HDFC,mandu,1000.0
,Expense,Other,HDFC,mandu,200.0
,Expense,Other,HDFC,mandu,200.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,nCChdfc,tatasky,200.0
,Expense,srinu,cash,gilaka,900.0
,Expense,nagesh,cash,gilaka,250.0
,Expense,Other,cash,transfer,5000.0
,Income,mavayya garu,cash,received,500.0
,Expense,Other,cash,planner,200.0
,Expense,Other,qIDFC,ccbill,6662.0
,Expense,Other,HDFC,ccbill,10049.0
,Income,eshwari,HDFC,received,1800.0
,Expense,Other,HDFC,tiffin,110.0
,Expense,Other,HDFC,milk,60.0
,Expense,mavayya garu,HDFC,train,400.0
,Income,akka,HDFC,received,3600.0
,Income,Other,HDFC,cb,12.0
,Expense,Other,nCChdfc,gas,844.0
,Expense,Other,iAxis,kirana,1045.0
,Expense,Other,iAxis,vegetables,210.0
,Expense,srinu,cash,watering,300.0
,Expense,srinu,cash,kankara,300.0
,Expense,Other,cash,kankara,100.0
,Expense,Other,HDFC,kankara,43500.0
,Expense,Other,HDFC,sand,14000.0
,Expense,Other,cash,sand,200.0
,Expense,Other,cash,bricks,400.0
,Expense,Other,HDFC,bricks,34000.0
,Expense,Other,nCChdfc,current bill,304.0
,Expense,Other,nCChdfc,current bill,92.0
,Expense,Other,nCChdfc,vegetables,265.0
,Expense,Other,nCChdfc,kirana,565.0
,Expense,Other,nCChdfc,petrol,220.0
,Income,Other,ICICIcc,bill,8739.0
,Expense,Other,HDFC,milk,100.0
,Expense,Other,HDFC,kirana,2155.0
,Expense,Other,HDFC,thowdu,1200.0
,Income,Other,HDFC,utaru,17913.0
,Income,Other,HDFC,utaru,9312.0
,Income,Other,HDFC,utaru,11865.0
,Income,Other,HDFC,utaru,15012.0
,Income,Other,HDFC,utaru,2263.0
,Expense,Other,HDFC,transfer,10000.0
,Income,saroj,HDFC,loan,200075.0
,Expense,Other,SBIcc,medicines,1644.0
,Expense,Other,ICICIcc,amazon,869.0
,Income,Other,union,int,771.0
,Expense,Other,cash,misc,700.0
,Expense,Other,HDFC,milk,70.0
,Expense,ayyappa,HDFC,centering,50000.0
,Expense,mavayya garu,HDFC,permit,300.0
,Expense,Other,HDFC,ccbill,1695.0
,Expense,Other,HDFC,milk,70.0
,Income,Other,HDFC,cb,12.0
,Expense,Other,nCChdfc,petrol,520.0
,Income,Other,FAxisCC,bill,1853.0
,Expense,srinu,cash,matti,2100.0
,Expense,Other,cash,tiffin,200.0
,Income,Other,HDFC,cb,30.0
,Expense,Other,HDFC,chetak,100.0
,Expense,Other,HDFC,jcb,210.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,HDFC,ccbill,68208.0
,Expense,Other,cash,misc,200.0
,Income,Other,kotak,div,2.0
,Expense,Other,HDFC,clothes,3500.0
,Expense,Other,HDFC,milk,70.0
,Income,Other,LICICI,commission,2466.0
,Expense,Other,SBIcc,victory bazaar,208.0
,Expense,nagesh,SBIcc,recharge,200.0
,Expense,srinu,cash,gilaka,600.0
,Expense,Other,SBIcc,current bill,1814.0
,Expense,Other,SBIcc,current bill,155.0
,Income,Other,Navi,bill,16711.0
,Expense,srinu,cash,gilaka,600.0
,Expense,srinu,cash,watering,300.0
,Expense,Other,HDFC,wire,200.0
,Expense,Other,HDFC,jcb,5000.0
,Expense,ayyappa,HDFC,stairs,10000.0
,Expense,Other,SBIcc,kirana,1690.0
,Income,Other,LICICI,commission,285.0
,Income,saroj,HDFC,loan,100023.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,HDFC,amazon,386.0
,Expense,Other,nCChdfc,petrol,300.0
,Expense,Other,cash,leo,200.0
,Expense,Other,cash,misc,100.0
,Expense,Other,FAxisCC,chetak,1919.0
,Expense,Other,HDFC,milk,100.0
,Expense,Other,HDFC,iron,163500.0
,Expense,srinu,cash,barakam,300.0
,Expense,Other,nCChdfc,tatasky,200.0
,Expense,Other,cash,prawns,300.0
,Expense,Other,HDFC,milk,170.0
,Expense,Other,HDFC,wiring,3060.0
,Expense,ayyappa,HDFC,iron,20000.0
,Expense,Other,iAxis,vegetables,390.0
,Expense,Other,iAxis,disposals,236.0
,Income,Other,iAxis,bill,96649.0
,Expense,Other,SBIcc,reliance,350.0
,Expense,Other,cash,palli,100.0
,Expense,Other,HDFC,fish,900.0
,Expense,Other,cash,fish,100.0
,Expense,Other,HDFC,petrol,350.0
,Expense,Other,HDFC,medicines,60.0
,Expense,Other,HDFC,slab,62000.0
,Expense,Other,cash,banta,700.0
,Expense,Other,cash,centering,500.0
,Expense,srinu,cash,slab,600.0
,Expense,Other,cash,geda,200.0
,Expense,Other,HDFC,cement,800.0
,Income,Other,union,int,1194.0
,Expense,Other,iAxis,rent,30.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,HDFC,cement,45000.0
,Expense,Other,HDFC,electrician,1000.0
,Expense,Other,HDFC,tiffin,400.0
,Expense,Other,HDFC,food,140.0
,Expense,Other,cash,ksn,1000.0
,Expense,Other,HDFC,milk,160.0
,Expense,Other,HDFC,rice,1800.0
,Income,Other,Jloan,bill,7928.0
,Expense,Other,iAxis,food,180.0
,Expense,Other,cash,misc,300.0
,Income,Other,union,int,288.0
,Income,Other,kotak,zerodha,60000.0
,Expense,Other,HDFC,ccbill,8959.0
,Expense,Other,HDFC,ccbill,8739.0
,Expense,Other,qIDFC,ccbill,9943.0
,Expense,Other,HDFC,ccbill,6768.0
,Income,Other,HDFC,cb,30.0
,Expense,srinu,cash,mandhu,150.0
,Expense,srinu,cash,mandhu,150.0
,Expense,Other,HDFC,petrol,60.0
,Expense,ksn,HDFC,train,812.0
,Expense,Other,HDFC,mandhu,1000.0
,Expense,Other,HDFC,mandhu,250.0
,Expense,Other,HDFC,mandhu,250.0
,Expense,Other,HDFC,rent,60.0
,Expense,Other,HDFC,milk,175.0
,Expense,srinu,cash,mandhu,150.0
,Expense,srinu,cash,mandhu,150.0
,Expense,Other,HDFC,kirana,170.0
,Expense,Other,iAxis,vegetables,355.0
,Expense,Other,iAxis,snacks,260.0
,Expense,Other,iAxis,ghee,350.0
,Income,Other,FAxisCC,cb,16.0
,Income,Other,ICICIcc,bill,869.0
,Expense,Other,HDFC,milk,105.0
,Expense,Other,Axisneo,blinkit,821.0
,Expense,Other,cash,transfer,200.0
,Income,Other,cash,received,5000.0
,Expense,Other,cash,medicines,300.0
,Expense,Other,SBIcc,ghee,350.0
,Expense,Other,SBIcc,vegetables,220.0
,Expense,Other,SBIcc,recharge,195.0
,Expense,Other,HDFC,current bill,75.0
,Expense,Other,HDFC,current bill,474.0
,Expense,Other,ICICIcc,amazon,427.0
,Expense,Other,Abank,ccbill,4697.0
,Expense,Other,union,ccbill,3231.0
,Expense,Other,HDFC,aditya,300.0
,Expense,Other,HDFC,milk,100.0
,Expense,Other,HDFC,kirana,100.0
,Expense,Other,HDFC,pureit,2477.0
,Expense,Other,ICICIcc,amazon,3820.0
,Income,Other,Navi,bill,16711.0
,Expense,Other,HDFC,milk,135.0
,Expense,Other,HDFC,ccbill,170.0
,Income,Other,cash,received,2500.0
,Expense,Other,HDFC,ccbill,11660.0
,Income,Other,HDFC,cb,13.0
,Income,mavayya garu,HDFC,received,500.0
,Income,Other,FAxisCC,bill,11346.0
,Expense,Other,HDFC,current bill,172.0
,Expense,Other,HDFC,current bill,2623.0
,Expense,Other,HDFC,milk,100.0
,Expense,Other,nCChdfc,tatasky,200.0
,Income,Other,LICICI,commission,697.0
,Expense,Other,HDFC,milk,110.0
,Expense,Other,SBIcc,food,180.0
,Expense,Other,SBIcc,drink,100.0
,Expense,Other,SBIcc,xerox,270.0
,Expense,Other,HDFC,milk,105.0
,Expense,Other,SBIcc,recharge,197.0
,Expense,Other,cash,leo,1200.0
,Expense,Other,HDFC,milk,105.0
,Expense,Other,FAxisCC,chetak,1771.0
,Expense,Other,SBIcc,medicines,1133.0
,Expense,Other,SBIcc,reliance,304.0
,Expense,Other,HDFC,milk,110.0
,Expense,Other,HDFC,cake,200.0
,Expense,Other,HDFC,milk,106.0
,Expense,Other,SBIcc,cashew,850.0
,Expense,Other,union,charges,11.0
,Expense,Other,cash,misc,400.0
,Income,Other,iAxis,bill,1801.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,iAxis,vegetables,210.0
,Expense,Other,iAxis,kirana,1710.0
,Expense,Other,iAxis,medicines,26.0
,Expense,ksn,iAxis,train,132.0
,Expense,Other,iAxis,xerox,15.0
,Income,Other,CChdfc,bill,5400.0
,Income,Other,Jloan,bill,7928.0
,Income,Other,LICICI,commission,9489.0
,Expense,Other,iAxis,obmms,230.0
,Expense,Other,HDFC,misc,10.0
,Expense,Other,HDFC,misc,100.0
,Expense,Other,HDFC,ccbill,869.0
,Expense,Other,HDFC,petrol,200.0
,Expense,Other,HDFC,milk,105.0
,Expense,Other,HDFC,ccbill,8268.0
,Expense,srinu,iAxis,recharge,200.0
,Expense,srinu,cash,watering,200.0
,Expense,raja bava,HDFC,petrol,1000.0
,Expense,raja bava,nCChdfc,petrol,2200.0
,Expense,Other,iAxis,banana,100.0
,Expense,Other,iAxis,kirana,350.0
,Expense,Other,iAxis,vegetables,200.0
,Expense,Other,iAxis,ghee,350.0
,Expense,raja bava,cash,food,300.0
,Expense,Other,HDFC,ccbill,7328.0
,Expense,Other,qIDFC,ccbill,9383.0
,Expense,raja bava,HDFC,transfer,5000.0
,Expense,Other,HDFC,food,192.0
,Expense,raja bava,iAxis,food,100.0
,Expense,raja bava,nCChdfc,petrol,2000.0
,Income,Other,HDFC,int,35.0
,Income,Other,LICICI,commission,307.0
,Expense,Other,iAxis,gas,834.0
,Expense,Other,nCChdfc,tatasky,200.0
,Expense,Other,iAxis,transfer,220.0
,Expense,nagesh,iAxis,sundrirect,300.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,HDFC,paste,160.0
,Income,Other,HDFC,int,421.0
,Expense,Other,CChdfc,bigbasket,1128.0
,Expense,Other,iAxis,snacks,300.0
,Expense,Other,iAxis,tiffin,100.0
,Expense,Other,cash,utaru,1900.0
,Expense,srinu,cash,utaru,300.0
,Expense,nagesh,cash,utaru,250.0
,Income,Other,HDFC,int,8.0
,Income,Other,HDFC,cb,14.0
,Income,Other,union,int,139.0
,Income,Other,HDFC,received,1400.0
,Expense,Other,cash,doctor,200.0
,Expense,Other,cash,misc,200.0
,Expense,Other,cash,misc,1400.0
,Income,Other,HDFC,received,11000.0
,Expense,Other,HDFC,vegetables,3070.0
,Income,Other,ICICIcc,bill,4247.0
,Expense,Other,Ricici,cake,3000.0
,Expense,Other,ICICIcc,amazon,1907.0
,Income,Other,Axisneo,bill,821.0
,Income,Other,cash,received,3400.0
,Income,Other,HDFC,received,11100.0
,Expense,Other,HDFC,registration,17000.0
,Income,Other,Navi,bill,16711.0
,Income,Other,FAxisCC,bill,11339.0
,Expense,Other,HDFC,milk,70.0
,Expense,Other,HDFC,ccbill,98365.0
,Expense,Other,HDFC,current bill,475.0
,Expense,Other,HDFC,current bill,662.0
,Expense,Other,HDFC,transfer,200.0
,Expense,Other,HDFC,ration,80.0
,Expense,Other,FAxisCC,medicines,1717.0
,Expense,Other,Ricici,vegetables,260.0
,Income,Other,HDFC,received,2500.0
,Income,Other,cash,received,500.0
,Expense,Other,HDFC,transfer,200.0
,Expense,Other,HDFC,tractor,1700.0
,Expense,Other,HDFC,tax,2755.0
,Expense,Other,HDFC,rice,1750.0
,Expense,Other,HDFC,recharge,350.0
,Expense,ksn,Ricici,recharge,799.0
,Expense,Other,HDFC,sand,13500.0
,Expense,Other,cash,sand,200.0
,Expense,Other,nCChdfc,petrol,500.0
,Expense,akka,Axisneo,blinkit,1495.0
,Expense,Other,HDFC,ccbill,4247.0
,Expense,Other,ICICIcc,amazon,10750.0
,Expense,srinu,cash,barakam,300.0
,Expense,Other,cash,transfer,5000.0
,Expense,Other,cash,misc,200.0
,Expense,Other,HDFC,milk,100.0
,Income,Other,HDFC,cb,14.0
,Expense,Other,nCChdfc,vegetables,279.0
,Expense,Other,Ricici,milk,35.0
,Expense,Other,FAxisCC,chetak,1621.0
,Expense,Other,rblcc,charges,1179.0
,Income,Other,rblcc,refund,1179.0
,Income,Other,HDFC,train,13.0
,Expense,Other,HDFC,bricks,14200.0
,Expense,Other,cash,bricks,200.0
,Expense,Other,HDFC,nanamma,300.0
,Expense,Other,nCChdfc,milk,35.0
,Expense,Other,HDFC,pipe,582.0
,Expense,Other,HDFC,current bill,216.0
,Income,Other,LICICI,commission,5121.0
,Income,Other,iAxis,bill,5728.0
,Expense,Other,cash,drink,100.0
,Expense,Other,iAxis,drink,425.0
,Expense,Other,iAxis,current bill,5380.0
,Expense,Other,iAxis,vegetables,40.0
,Expense,Other,iAxis,mutton,550.0
,Income,Other,cash,received,2000.0
,Expense,Other,HDFC,transfer,2000.0
,Expense,ayyappa,HDFC,goda,32000.0
,Expense,Other,HDFC,tirumala,1500.0
,Expense,Other,nCChdfc,petrol,900.0
,Income,Other,CChdfc,bill,1128.0
,Income,Other,Jloan,bill,7928.0
,Expense,Other,HDFC,petrol,1100.0
,Expense,Other,HDFC,transfer,300.0
,Expense,mavayya garu,HDFC,permit,300.0
,Expense,Other,HDFC,ccbill,821.0
,Expense,Other,HDFC,ccbill,8035.0
,Expense,Other,HDFC,chicken,280.0
,Expense,Other,iAxis,vegetables,125.0
,Income,Other,SBIcc,cb,1.0
,Income,Other,HDFC,cb,113.0
,Expense,Other,cash,misc,300.0
,Expense,Other,qIDFC,ccbill,9769.0
,Expense,Other,HDFC,ccbill,6942.0
,Expense,Other,iAxis,kirana,130.0
,Expense,mavayya garu,HDFC,permit,300.0
,Expense,Other,HDFC,misc,10.0
,Expense,Other,iAxis,recharge,200.0
,Income,Other,HDFC,thullu,8300.0
,Expense,Other,HDFC,vala,4700.0
,Expense,Other,cash,vala,500.0
,Expense,Other,iAxis,transfer,1500.0
,Income,Other,cash,goraka,2000.0
,Expense,Other,HDFC,kata,200.0
,Expense,Other,Abank,ccbill,4803.0
,Expense,Other,union,ccbill,3125.0
,Expense,Other,HDFC,current bill,765.0
,Expense,Other,HDFC,current bill,166.0
